"Analysis of the mechanisms of action of the Saccharomyces cerevisiae dominant lethal cdc42G12V and dominant negative cdc42D118A mutations.";"J Biol Chem";1998
"Genetic assessment of stationary phase for cells of the yeast Saccharomyces cerevisiae.";"J Bacteriol";1990
"Phosphorylation of the transcription factor PHO4 by a cyclin-CDK complex, PHO80-PHO85.";"Science";1994
"Isolation and characterization of a cdc 2 cDNA from Dictyostelium discoideum.";"Biochim Biophys Acta";1992
"Transcriptional silencing and thermoregulation of gene expression in Escherichia coli.";"Nature";1990
"Cdc25 is not the signal receiver for glucose induced cAMP response in S. cerevisiae.";"FEBS Lett";1994
"Bacteriophage D: an IncD group plasmid-specific phage.";"J Gen Microbiol";1985
"Attachment factors amont enterotoxigenic Escherichia coli from patients with acute diarrhea from diverse geographic areas.";"Infect Immun";1981
"Cyclin-specific START events and the G1-phase specificity of arrest by mating factor in budding yeast.";"Mol Gen Genet";1998
"Involvement of distinct G-proteins, Gpa2 and Ras, in glucose- and intracellular acidification-induced cAMP signalling in the yeast Saccharomyces cerevisiae.";"EMBO J";1998
"[Hemagglutinating activity of Escherichia coli isolated from the respiratory tract in comparison with those isolated from urine feces and blood].";"Nihon Kyobu Shikkan Gakkai Zasshi";1989
"[Vi antigen and microbial adhesion factors. The detection of adhesins in commercial Vi antigen preparations].";"Zh Mikrobiol Epidemiol Immunobiol";1985
"Characterization of interactions of enteropathogenic Escherichia coli O127:H6 with mammalian cells in vitro.";"J Infect Dis";1991
"Cell-cell interactions in conjugating Escherichia coli: purification of F pili with biological activity.";"Proc Natl Acad Sci U S A";1978
"Travellers' diarrhoea: prospects for successful immunoprophylaxis.";"Scand J Gastroenterol Suppl";1983
"Human Ste20 homologue hPAK1 links GTPases to the JNK MAP kinase pathway.";"Curr Biol";1996
"Intestinal colonization and adhesion by enteroxigenic Escherichia coli: ultrastructural observations on adherence to ileal epithelium of the pig.";"J Infect Dis";1977
"Structural basis of chaperone self-capping in P pilus biogenesis.";"Proc Natl Acad Sci U S A";1999
"Genetic analysis of the role of the transfer gene, traN, of the F and R100-1 plasmids in mating pair stabilization during conjugation.";"J Bacteriol";1998
"Participation of pili and cell wall adhesion in the yeast agglutination activity of Escherichia coli.";"Infect Immun";1981
"Disparate in vitro inhibition of adhesion of enteropathogenic Escherichia coli RDEC-1 by mucins isolated from various regions of the intestinal tract.";"Pediatr Res";1995
"Analysis of plasmids cloned from a virulent avian Escherichia coli and transformed into Escherichia coli DH5 alpha.";"Avian Dis";1996
"R62, a naturally occurring hybrid R plasmid.";"J Bacteriol";1974
"Cyclin-dependent kinase site-regulated signal-dependent nuclear localization of the SW15 yeast transcription factor in mammalian cells.";"J Biol Chem";1995
"Selective inhibition of transition from sexual agglutination to zygote formation by ethyl N-phenylcarbamate in Saccharomyces cerevisiae.";"Arch Microbiol";1984
"A human homolog of the yeast CDC7 gene is overexpressed in some tumors and transformed cell lines.";"Gene";1998
"Cloning and sequencing of a Moraxella bovis pilin gene.";"J Bacteriol";1985
"The chemoluminescence response of human polymorphonuclear leukocytes to Escherichia coli O and K antigens.";"Acta Paediatr";1993
"In vivo release of mitotic silencing of ribosomal gene transcription does not give rise to precursor ribosomal RNA processing.";"J Cell Biol";2000
"Sequences related to the major subunit gene fedA of F107 fimbriae in porcine Escherichia coli strains that express adhesive fimbriae.";"FEMS Microbiol Lett";1994
"Antigen-antibody interaction. The immunodominant region of EDP208 pili.";"J Biol Chem";1985
"Helical structure of P pili from Escherichia coli. Evidence from X-ray fiber diffraction and scanning transmission electron microscopy.";"J Mol Biol";1992
"Integration host factor interacts with the DNA replication enhancer of filamentous phage f1.";"Proc Natl Acad Sci U S A";1988
"Interaction of the globular domains of pIII protein of filamentous bacteriophage fd with the F-pilus of Escherichia coli.";"Virology";1999
"Local immune response to Escherichia coli pili in experimental pyelonephritis.";"Infect Immun";1981
"Alterations in the growth factor signal transduction pathways and modulators of the cell cycle in endocervical cells from macaques exposed to TCDD.";"Toxicol Appl Pharmacol";1998
"[Characteristics of Pseudomonas aeruginosa pili and an elucidation of their relation to the virulence of the bacteria].";"Zh Mikrobiol Epidemiol Immunobiol";1988
"Direct involvement of yeast type I myosins in Cdc42-dependent actin polymerization.";"J Cell Biol";2000
"Interaction between the F plasmid TraA (F-pilin) and TraQ proteins.";"Mol Microbiol";1999
"Attachment of bacteria to mammalian surfaces.";"Infection";1980
"The budding yeast cohesin gene SCC1/MCD1/RHC21 genetically interacts with PKA, CDK and APC.";"Curr Genet";1999
"Carbohydrate specificity of the Escherichia coli P-pilus papG protein is mediated by its N-terminal part.";"Biochim Biophys Acta";1995
"Cyclin-dependent kinase regulation of the replication functions of polyomavirus large T antigen.";"J Virol";1997
"Control of Saccharomyces cerevisiae catalase T gene (CTT1) expression by nutrient supply via the RAS-cyclic AMP pathway.";"Mol Cell Biol";1989
"Directed evolution to bypass cyclin requirements for the Cdc28p cyclin-dependent kinase.";"Mol Cell";1999
"Detection of a protein, similar to the sex pilus subunit, in the outer membrane of Escherichia coli cells carrying a derepressed F-like R factor.";"J Bacteriol";1975
"Isolation, sequencing, and disruption of the CKA1 gene encoding the alpha subunit of yeast casein kinase II.";"Mol Cell Biol";1988
"Effects of DNA double-strand and single-strand breaks on intrachromosomal recombination events in cell-cycle-arrested yeast cells.";"Genetics";1998
"Induction of premature chromosome condensation by a phosphatase inhibitor and a protein kinase in unstimulated human peripheral blood lymphocytes: a simple and rapid technique to study chromosome aberrations using specific whole-chromosome DNA hybridization probes for biological dosimetry.";"Mutat Res";2000
"Activation of yeast protein kinase C by Rho1 GTPase.";"J Biol Chem";1996
"Genetic relationships between the G protein beta gamma complex, Ste5p, Ste20p and Cdc42p: investigation of effector roles in the yeast pheromone response pathway.";"Genetics";1996
"New genes may shed light on cell growth control.";"Science";1992
"Identification of the specific oligosaccharide sites recognized by type 1 fimbriae from Escherichia coli on nonspecific cross-reacting antigen, a CD66 cluster granulocyte glycoprotein.";"J Biol Chem";1993
"Control of the yeast cell cycle by the Cdc28 protein kinase.";"Curr Opin Cell Biol";1993
"Effect of Zn 2+  on the adsorption of male-specific filamentous deoxyribonucleic acid and isometric ribonucleic acid bacteriophages.";"J Virol";1972
"Effect of colonic inflammation on mucin inhibition of Escherichia coli RDEC-1 binding in vitro.";"Gastroenterology";1992
"Adherence of gram-positive and gram-negative bacterial strains to human lung fibroblasts in vitro.";"Exp Biol";1986
"Binding sites in the rat brain for Escherichia coli S fimbriae associated with neonatal meningitis.";"J Clin Invest";1988
"Production of soluble virulence factor by Escherichia coli.";"J Urol";1995
"Deletion of the gene encoding the cyclin-dependent protein kinase Pho85 alters glycogen metabolism in Saccharomyces cerevisiae.";"Genetics";1996
"Two modes of control of pilA, the gene encoding type 1 pilin in Escherichia coli.";"J Bacteriol";1985
"Potential role of adherence traits of Escherichia coli in persistent diarrhea in an urban Brazilian slum.";"Pediatr Infect Dis J";1991
"Conservation of the D-mannose-adhesion protein among type 1 fimbriated members of the family Enterobacteriaceae.";"Nature";1988
"Regulation of pap pilin phase variation by a mechanism involving differential dam methylation states.";"EMBO J";1990
"Bacterial pili: molecular mechanisms of pathogenesis.";"Curr Opin Microbiol";2000
"Conjugative pili of IncP plasmids, and the Ti plasmid T pilus are composed of cyclic subunits.";"J Biol Chem";1999
"Chromosomal mutations of Escherichia coli that alter expression of conjugative plasmid functions.";"Proc Natl Acad Sci U S A";1980
"p34Cdc28-mediated control of Cln3 cyclin degradation.";"Mol Cell Biol";1995
"Gene products specifying adhesion of uropathogenic Escherichia coli are minor components of pili.";"Proc Natl Acad Sci U S A";1986
"Enhancement of the GDP-GTP exchange of RAS proteins by the carboxyl-terminal domain of SCD25.";"Science";1990
"Rapid degradation of the G1 cyclin Cln2 induced by CDK-dependent phosphorylation.";"Science";1996
"In budding yeast, reactive oxygen species induce both RAS-dependent and RAS-independent cell cycle-specific arrest.";"Mol Microbiol";1999
"Crosstalk between the Ras2p-controlled mitogen-activated protein kinase and cAMP pathways during invasive growth of Saccharomyces cerevisiae.";"Mol Biol Cell";1999
"Role of Escherichia coli type 1 pilus in colonization of porcine ileum and its protective nature as a vaccine antigen in controlling colibacillosis.";"Infect Immun";1985
"Escherichia coli adhesion to Saccharomyces cerevisiae and mammalian cells: role of piliation and surface hydrophobicity.";"Infect Immun";1981
"Cdc53 targets phosphorylated G1 cyclins for degradation by the ubiquitin proteolytic pathway.";"Cell";1996
"Expression of the Pseudomonas aeruginosa PAK pilin gene in Escherichia coli.";"J Bacteriol";1986
"Synthesis of di- and tri-saccharides corresponding to receptor structures recognised by pyelonephritogenic E. coli fimbriae (pili).";"Carbohydr Res";1982
"SCH9, a gene of Saccharomyces cerevisiae that encodes a protein distinct from, but functionally and structurally related to, cAMP-dependent protein kinase catalytic subunits.";"Genes Dev";1988
"The interaction of buccal mucosal epithelial cells with E. coli bacteria enhances the intraepithelial calcium flux and the release of prostaglandin E2 (PgE2).";"Int Urogynecol J Pelvic Floor Dysfunct";1999
"Budding yeast RSI1/APC2, a novel gene necessary for initiation of anaphase, encodes an APC subunit.";"EMBO J";1998
"F and type 1 piliation of Escherichia coli.";"J Gen Microbiol";1984
"The SLT2 (MPK1) MAP kinase homolog is involved in polarized cell growth in Saccharomyces cerevisiae.";"J Cell Biol";1993
"Isolation and characterization of a receptor for type 1 fimbriae of Escherichia coli from guinea pig erythrocytes.";"J Biol Chem";1988
"A repetitive DNA sequence that confers cell-cycle START (CDC28)-dependent transcription of the HO gene in yeast.";"Cell";1985
"A Drosophila TNF-receptor-associated factor (TRAF) binds the ste20 kinase Misshapen and activates Jun kinase.";"Curr Biol";1999
"Eukaryotic RAS proteins and yeast proteins with which they interact.";"Curr Top Microbiol Immunol";1989
"Characterization of pili determined by drug resistance plasmids R711b and R778b.";"J Gen Microbiol";1977
"Mutation of RGA1, which encodes a putative GTPase-activating protein for the polarity-establishment protein Cdc42p, activates the pheromone-response pathway in the yeast Saccharomyces cerevisiae.";"Genes Dev";1995
"NMR solution structure of the periplasmic chaperone FimC.";"Nat Struct Biol";1998
"Genes for CS2 pili of enterotoxigenic Escherichia coli and their interchangeability with those for CS1 pili.";"Infect Immun";1995
"A cyclin B homolog in S. cerevisiae: chronic activation of the Cdc28 protein kinase by cyclin prevents exit from mitosis.";"Cell";1991
"G1 control in yeast and animal cells.";"Cold Spring Harb Symp Quant Biol";1991
"Identification of guanine exchange factor key residues involved in exchange activity and Ras interaction.";"Oncogene";1995
"Exit from mitosis in budding yeast: biphasic inactivation of the Cdc28-Clb2 mitotic kinase and the role of Cdc20.";"Mol Cell";2000
"Probing conserved surfaces on PapD.";"Mol Microbiol";1999
"Effect of pili on susceptibility of Escherichia coli to phagocytosis.";"Infect Immun";1979
"Cyclin-dependent kinase and Cks/Suc1 interact with the proteasome in yeast to control proteolysis of M-phase targets.";"Genes Dev";1999
"Cloning and sequencing of Vibrio cholerae mannose-sensitive haemagglutinin pilin gene: localization of mshA within a cluster of type 4 pilin genes.";"Mol Microbiol";1994
"Is START a switch?";"Ciba Found Symp";1992
"FAR1 is required for posttranscriptional regulation of CLN2 gene expression in response to mating pheromone.";"Mol Cell Biol";1993
"Expression of R-plasmid functions during anaerobic growth of an Escherichia coli K-12 host.";"J Bacteriol";1977
"E2F3 activity is regulated during the cell cycle and is required for the induction of S phase.";"Genes Dev";1998
"Identification and characterization of Ral-binding protein 1, a potential downstream target of Ral GTPases.";"Mol Cell Biol";1995
"Conservation of function and regulation within the Cdc28/cdc2 protein kinase family: characterization of the human Cdc2Hs protein kinase in Saccharomyces cerevisiae.";"Mol Cell Biol";1989
"The yeast UME5 gene regulates the stability of meiotic mRNAs in response to glucose.";"Mol Cell Biol";1994
"The significance of the difference in bacterial adherence between bladder and ileum using rat ileal augmented bladder.";"J Urol";1999
"Characterization of pili associated with Escherichia coli O18ac.";"Infect Immun";1980
"The glucose-induced CDC25- and RAS-mediated cAMP signal in the yeast Saccharomyces cerevisiae.";"Yeast";1989
"Frequency of pap and pil operons in Escherichia coli strains associated with urinary infections.";"Braz J Med Biol Res";1996
"NIK is a new Ste20-related kinase that binds NCK and MEKK1 and activates the SAPK/JNK cascade via a conserved regulatory domain.";"EMBO J";1997
"Defective F pili and other characteristics of Flac and Hfr Escherichia coli mutants resistant to bacteriophage R17.";"J Bacteriol";1979
"[The fibronectin-binding capacity of Yersinia pestis].";"Zh Mikrobiol Epidemiol Immunobiol";1993
"P-fimbriae studies on the diagnosis and prevention of acute pyelonephritis.";"Infection";1985
"The overexpression of the 3' terminal region of the CDC25 gene of Saccharomyces cerevisiae causes growth inhibition and alteration of purine nucleotides pools.";"Biochim Biophys Acta";1991
"The level of expression of the minor pilin subunit, CooD, determines the number of CS1 pili assembled on the cell surface of Escherichia coli.";"J Bacteriol";1999
"Cell cycle regulation of the yeast Cdc7 protein kinase by association with the Dbf4 protein.";"Mol Cell Biol";1993
"SDC25, a dispensable Ras guanine nucleotide exchange factor of Saccharomyces cerevisiae differs from CDC25 by its regulation.";"Mol Biol Cell";1996
"A conserved binding motif defines numerous candidate target proteins for both Cdc42 and Rac GTPases.";"J Biol Chem";1995
"Heterologous protection against invasive Escherichia coli K1 disease in newborn rats by maternal immunization with purified mannose-sensitive pili.";"Infect Immun";1989
"C3G, a guanine nucleotide-releasing protein expressed ubiquitously, binds to the Src homology 3 domains of CRK and GRB2/ASH proteins.";"Proc Natl Acad Sci U S A";1994
"Mutagenic alteration of the distal switch II region of RAS blocks CDC25-dependent signaling functions.";"J Biol Chem";1994
"Phage t: a group T plasmid-dependent bacteriophage.";"J Gen Microbiol";1981
"Protection against enteric colibacillosis in pigs suckling orally vaccinated dams: evidence for pili as protective antigens.";"Am J Vet Res";1981
"Pathogen-derived resistance to viral infection using a negative regulatory molecule.";"Virology";1987
"Gin4 of S. cerevisiae is a bud neck protein that interacts with the Cdc28 complex.";"Genes Cells";1997
"Movement of a cytokinesis factor cdc12p to the site of cell division.";"Curr Biol";1999
"The tail of a yeast class V myosin, myo2p, functions as a localization domain.";"Mol Biol Cell";1999
"A novel plasmid gene involved in bacteriophage PRD1 infection and conjugative host-range.";"Plasmid";1996
"AFA-I, a cloned afimbrial X-type adhesin from a human pyelonephritic Escherichia coli strain. Purification and chemical, functional and serologic characterization.";"Eur J Biochem";1985
"Differential roles of homologous recombination pathways in Neisseria gonorrhoeae pilin antigenic variation, DNA transformation and DNA repair.";"Mol Microbiol";1998
"Linkage of replication to start by the Cdk inhibitor Sic1.";"Science";1996
"Identification and isolation of somatic pili from pathogenic Escherichia coli of turkeys.";"Am J Vet Res";1983
"The 70 kDa S6 kinase complexes with and is activated by the Rho family G proteins Cdc42 and Rac1.";"Cell";1996
"G1-specific cyclins of S. cerevisiae: cell cycle periodicity, regulation by mating pheromone, and association with the p34CDC28 protein kinase.";"Cell";1990
"Membrane targeting of the nucleotide exchange factor Sos is sufficient for activating the Ras signaling pathway.";"Cell";1994
"Rise in intracellular pH is concurrent with 'start' progression of Saccharomyces cerevisiae.";"J Gen Microbiol";1989
"Isolation and characterization of mutants with lesions affecting pellicle formation and erythrocyte agglutination by type 1 piliated Escherichia coli.";"J Bacteriol";1990
"Cellularization in Drosophila melanogaster is disrupted by the inhibition of rho activity and the activation of Cdc42 function.";"Dev Biol";1998
"Different kinetic properties of the two mutants, RAS2Ile152 and RAS2Val19, that suppress the CDC25 requirement in RAS/adenylate cyclase pathway in Saccharomyces cerevisiae.";"J Biol Chem";1990
"Antigenic relatedness and partial amino acid sequences of pili of Escherichia coli serotypes O1, O2, and O78 pathogenic to poultry.";"Avian Dis";1987
"An ascending non-obstructive model for chronic pyelonephritis in BALB/c mice.";"J Med Microbiol";1995
"Periplasmic and fimbrial SefA from Salmonella enteritidis.";"Biochim Biophys Acta";1998
"A yeast protein phosphatase related to the vaccinia virus VH1 phosphatase is induced by nitrogen starvation.";"Proc Natl Acad Sci U S A";1992
"Comparative biochemical studies on F and EDP208 conjugative pili.";"J Bacteriol";1980
"A new colonization factor antigen (CFA/III) produced by enteropathogenic Escherichia coli O128:B12.";"Ann Microbiol (Paris)";1983
"Properties of R plasmid R772 and the corresponding pilus-specific phage PR772.";"J Gen Microbiol";1979
"Membrane recruitment of the kinase cascade scaffold protein Ste5 by the Gbetagamma complex underlies activation of the yeast pheromone response pathway.";"Genes Dev";1998
"Regulated nuclear localisation of the yeast transcription factor Ace2p controls expression of chitinase (CTS1) in Saccharomyces cerevisiae.";"Mol Gen Genet";1999
"Growth conditions mediate differential transcription of fim genes involved in phase variation of type 1 pili.";"J Bacteriol";1992
"Cell cycle control of morphogenesis in budding yeast.";"Curr Opin Genet Dev";1995
"Effects of phosphorylation of threonine 160 on cyclin-dependent kinase 2 structure and activity.";"J Biol Chem";1999
"Cloning and characterization of a human DEAH-box RNA helicase, a functional homolog of fission yeast Cdc28/Prp8.";"Nucleic Acids Res";1998
"Structurally variant classes of pilus appendage fibers coexpressed from Burkholderia (Pseudomonas) cepacia.";"J Bacteriol";1995
"Priming of polymorphonuclear neutrophilic leukocyte oxidative activity by type 1 pili from Escherichia coli.";"J Infect Dis";1989
"Fission yeast pak1+ encodes a protein kinase that interacts with Cdc42p and is involved in the control of cell polarity and mating.";"EMBO J";1995
"The RAS-adenylate cyclase pathway and cell cycle control in Saccharomyces cerevisiae.";"Antonie Van Leeuwenhoek";1992
"The cyclin-dependent kinase inhibitor p40SIC1 imposes the requirement for Cln G1 cyclin function at Start.";"Proc Natl Acad Sci U S A";1996
"Characterization, cloning and sequence analysis of the CDC25 gene which controls the cyclic AMP level of Saccharomyces cerevisiae.";"EMBO J";1986
"Type 1 pili (F1) of porcine enterotoxigenic Escherichia coli: vaccine trial and tests for production in the small intestine during disease.";"Infect Immun";1984
"Nim1-related kinases coordinate cell cycle progression with the organization of the peripheral cytoskeleton in yeast.";"Genes Dev";1999
"Characterization of synthetic-lethal mutants reveals a role for the Saccharomyces cerevisiae guanine-nucleotide exchange factor Cdc24p in vacuole function and Na+ tolerance.";"Genetics";1997
"Activation of SRF-regulated chromosomal templates by Rho-family GTPases requires a signal that also induces H4 hyperacetylation.";"Cell";1998
"Suppression of temperature sensitive mutations in oncogene-related CDC genes in Saccharomyces cerevisiae by catabolite repression resistance and cytoplasmic petite mutations.";"Curr Genet";1985
"A traC mutant that retains sensitivity to f1 bacteriophage but lacks F pili.";"J Bacteriol";1987
"Cloning and expression of the pilin gene of Pseudomonas aeruginosa PAK in Escherichia coli.";"J Bacteriol";1986
"Acceptance and transfer of R-factor RP1 by members of the "herbicola" group of the genus Erwinia.";"J Bacteriol";1976
"The N-terminal half of Cdc25 is essential for processing glucose signaling in Saccharomyces cerevisiae.";"Biochemistry";1999
"The small GTP-binding protein rho activates c-Jun N-terminal kinases/stress-activated protein kinases in human kidney 293T cells. Evidence for a Pak-independent signaling pathway.";"J Biol Chem";1996
"Mucin isolated from rabbit colon inhibits in vitro binding of Escherichia coli RDEC-1.";"Infect Immun";1991
"The role of pili in the adhesion of Escherichia coli to human urinary tract epithelial cells.";"Scand J Infect Dis Suppl";1982
"The xenopus Suc1/Cks protein promotes the phosphorylation of G(2)/M regulators.";"J Biol Chem";1999
"Influence of guanine nucleotides on complex formation between Ras and CDC25 proteins.";"Mol Cell Biol";1993
"Linkage of ATM to cell cycle regulation by the Chk2 protein kinase.";"Science";1998
"Rom1p and Rom2p are GDP/GTP exchange proteins (GEPs) for the Rho1p small GTP binding protein in Saccharomyces cerevisiae.";"EMBO J";1996
"Chemokine-induced monocyte transmigration requires cdc42-mediated cytoskeletal changes.";"Eur J Immunol";1998
"FAR1 links the signal transduction pathway to the cell cycle machinery in yeast.";"Cell";1993
"Role of type 1 pili and effects of phase variation on lower urinary tract infections produced by Escherichia coli.";"Infect Immun";1985
"A method for the enumeration of male-specific bacteriophages in sewage.";"J Appl Bacteriol";1984
"In vitro attachment to a human cell line of Escherichia coli strains causing urinary-tract infection: occurrence of fimbriae (pili) in adhesive and non-adhesive strains.";"Ann Microbiol (Paris)";1982
"Hydrogen peroxide causes RAD9-dependent cell cycle arrest in G2 in Saccharomyces cerevisiae whereas menadione causes G1 arrest independent of RAD9 function.";"J Biol Chem";1998
"Characterization of four B-type cyclin genes of the budding yeast Saccharomyces cerevisiae.";"Mol Biol Cell";1992
"Retraction of F pili.";"J Bacteriol";1974
"DNA rearrangement of the shufflon determines recipient specificity in liquid mating of IncI1 plasmid R64.";"J Mol Biol";1994
"Ras1 and a putative guanine nucleotide exchange factor perform crucial steps in signaling by the sevenless protein tyrosine kinase.";"Cell";1991
"Mannose-sensitive interaction of Escherichia coli with human peripheral leukocytes in vitro.";"Infect Immun";1979
"[Changes in the nature of the sensitivity of an E. coli M strain carrying Inc-group R plasmids, to coliphages T3 and T7].";"Zh Mikrobiol Epidemiol Immunobiol";1982
"CDC42 and CDC43, two additional genes involved in budding and the establishment of cell polarity in the yeast Saccharomyces cerevisiae.";"J Cell Biol";1990
"Characterization of Escherichia coli isolated from cases of avian colibacillosis.";"Can J Vet Res";1993
"A transmembrane protein with a cdc2+/CDC28-related kinase activity is required for signaling from the ER to the nucleus.";"Cell";1993
"Intestinal colonization and antibody response.";"Infection";1982
"An artificial cell-cycle inhibitor isolated from a combinatorial library.";"Proc Natl Acad Sci U S A";1998
"Caulobacter crescentus pilin. Purification, chemical characterization, and NH2-terminal amino acid sequence of a structural protein regulated during development.";"J Biol Chem";1981
"Lipid products of phosphoinositide 3-kinase interact with Rac1 GTPase and stimulate GDP dissociation.";"J Biol Chem";1998
"Conservation of mitotic controls in fission and budding yeasts.";"Cell";1989
"Host and bacterial factors involved in the innate ability of mouse macrophages to eliminate internalized unopsonized Escherichia coli.";"Infect Immun";2000
"Purification of sex pili from Escherichia coli carrying a derepressed F-like R factor.";"J Bacteriol";1972
"Phagocyte NADPH oxidase p67-phox possesses a novel carboxylterminal binding site for the GTPases Rac2 and Cdc42.";"Biochem Biophys Res Commun";1998
"Sequencing of the gene encoding the major pilin of pilus colonization factor antigen III (CFA/III) of human enterotoxigenic Escherichia coli and evidence that CFA/III is related to type IV pili.";"Infect Immun";1995
"A GDP dissociation inhibitor that serves as a GTPase inhibitor for the Ras-like protein CDC42Hs.";"Science";1992
"Human colostrum contains IgA antibodies reactive to enteropathogenic Escherichia coli virulence-associated proteins: intimin, BfpA, EspA, and EspB.";"J Pediatr Gastroenterol Nutr";1998
"The S. cerevisiae CDC25 gene product regulates the RAS/adenylate cyclase pathway.";"Cell";1987
"The Pho85 kinase, a member of the yeast cyclin-dependent kinase (Cdk) family, has a regulation mechanism different from Cdks functioning throughout the cell cycle.";"Genes Cells";1999
"Protection against experimental pyelonephritis by antibodies to pili.";"Scand J Infect Dis Suppl";1982
"The small GTP-binding proteins Rac1 and Cdc42 regulate the activity of the JNK/SAPK signaling pathway.";"Cell";1995
"Molecular cloning of a rho family gene of Entamoeba histolytica.";"Mol Biochem Parasitol";1993
"Differences in eucaryotic cell binding of Pseudomonas.";"Microb Pathog";1994
"Identification of a glycoprotein involved in cell cycle progression in yeast.";"J Biol Chem";1986
"Activation of phosphoinositide 3-kinase activity by Cdc42Hs binding to p85.";"J Biol Chem";1994
"Mutations that suppress the deletion of an upstream activating sequence in yeast: involvement of a protein kinase and histone H3 in repressing transcription in vivo.";"Genetics";1993
"Inhibition of gene transfer by antiserum and identification of serotypes of sex pili.";"J Bacteriol";1972
"Effectors of a developmental mitogen-activated protein kinase cascade revealed by expression signatures of signaling mutants.";"Proc Natl Acad Sci U S A";1999
"The effect of bacteriuria on bladder and renal pelvic pressures in the rat.";"J Urol";1992
"Serotypes of CNF1-producing Escherichia coli strains that cause extraintestinal infections in humans.";"Eur J Epidemiol";1994
"Effects of temperature and host cell growth phase on replication of F-specific RNA coliphage Q beta.";"Appl Environ Microbiol";1995
"A new function of p120-GTPase-activating protein. Prevention of the guanine nucleotide exchange factor-stimulated nucleotide exchange on the active form of Ha-ras p21.";"J Biol Chem";1997
"A single-step isolation of K99 pili from B-44 strain of Escherichia coli.";"Anal Biochem";1986
"Determinants of the developing oral flora in normal newborns.";"Appl Environ Microbiol";1976
"Protein phosphatase 2A regulates MPF activity and sister chromatid cohesion in budding yeast.";"Curr Biol";1996
"Regions of the CFA/I promoter involved in the activation by the transcriptional activator CfaD and repression by the histone-like protein H-NS.";"Biochimie";1994
"[Control of the cell division cycle and sporulation in Saccharomyces cerevisiae by the cyclic AMP system].";"Biochimie";1985
"Genetic evidence of a coupling role for the TraG protein family in bacterial conjugation.";"Mol Gen Genet";1997
"Identification of the stef gene that encodes a novel guanine nucleotide exchange factor specific for Rac1.";"J Biol Chem";1999
"Colonization of porcine intestine by enterotoxigenic Escherichia coli: selection of piliated forms in vivo, adhesion of piliated forms to epithelial cells in vitro, and incidence of a pilus antigen among porcine enteropathogenic E. coli.";"Infect Immun";1977
"The yeast Cln3 protein is an unstable activator of Cdc28.";"Mol Cell Biol";1993
"Hsl7 localizes to a septin ring and serves as an adapter in a regulatory pathway that relieves tyrosine phosphorylation of Cdc28 protein kinase in Saccharomyces cerevisiae.";"Mol Cell Biol";1999
"Identification of a preinitiation step in DNA replication that is independent of origin recognition complex and cdc6, but dependent on cdk2.";"J Cell Biol";1998
"Compatibility of pTM89, a new F-like R factor, and of derivative plasmids.";"J Bacteriol";1975
"Structural basis of chaperone function and pilus biogenesis.";"Science";1999
"Novel sensing mechanisms and targets for the cAMP-protein kinase A pathway in the yeast Saccharomyces cerevisiae.";"Mol Microbiol";1999
"Environmental alteration and two distinct mechanisms of E. coli adherence to bladder epithelial cells.";"Invest Urol";1981
"New fimbrial antigen F165 from Escherichia coli serogroup O115 strains isolated from piglets with diarrhea.";"Infect Immun";1986
"Hydrophobic bile salt inhibits bacterial adhesion on biliary stent material.";"Dig Dis Sci";1994
"Cell cycle- and Cln2p-Cdc28p-dependent phosphorylation of the yeast Ste20p protein kinase.";"J Biol Chem";1998
"Regulation of the G2-mitosis transition.";"Biochem Cell Biol";1992
"FimC is a periplasmic PapD-like chaperone that directs assembly of type 1 pili in bacteria.";"Proc Natl Acad Sci U S A";1993
"The selection of S. cerevisiae mutants defective in the start event of cell division.";"Genetics";1980
"Dephosphorylation of threonine 169 of Cdc28 is not required for exit from mitosis but may be necessary for start in Saccharomyces cerevisiae.";"Mol Cell Biol";1996
"Identification of the human platelet GTPase activating protein for the CDC42Hs protein.";"J Biol Chem";1991
"The amino-terminal domain of the P-pilus adhesin determines receptor specificity.";"Mol Microbiol";1994
"Fission yeast orb6, a ser/thr protein kinase related to mammalian rho kinase and myotonic dystrophy kinase, is required for maintenance of cell polarity and coordinates cell morphogenesis with the cell cycle.";"Proc Natl Acad Sci U S A";1998
"Susceptibility of porcine intestine to pilus-mediated adhesion by some isolates of piliated enterotoxigenic Escherichia coli increases with age.";"Infect Immun";1992
"Conserved cis-acting promoter elements are required for density-dependent transcription of Agrobacterium tumefaciens conjugal transfer genes.";"J Bacteriol";1996
"Use of purified F1845 fimbrial adhesin to study localization and expression of receptors for diffusely adhering Escherichia coli during enterocytic differentiation of human colon carcinoma cell lines HT-29 and Caco-2 in culture.";"Infect Immun";1991
"A specific protein-protein interaction accounts for the in vivo substrate selectivity of Ptp3 towards the Fus3 MAP kinase.";"Genes Dev";1999
"Adhesion of K99-positive Escherichia coli to intestinal brush borders of pigs.";"Am J Vet Res";1986
"Synthesis of a eukaryotic virus protein in a prokaryotic viral-cell system: production of the adenovirus type 2 fiber shaft fragment by a tightly regulated T7POL-M13 expression system.";"J Virol Methods";1999
"Identification of an Escherichia coli genetic locus involved in thermoregulation of the pap operon.";"J Bacteriol";1990
"Bacterial adhesion pili are heterologous assemblies of similar subunits.";"Biophys J";1998
"Dual function of PilS during transcriptional activation of the Pseudomonas aeruginosa pilin subunit gene.";"J Bacteriol";1996
